orderID,customerID,employeeID,orderDate,requiredDate,shippedDate,shipVia,Freight,productID,unitPrice,quantity,discount,companyName,contactName,contactTitle,employees.lastName,employees.firstName,employees.title,productName,supplierID,categoryID,quantityPerUnit,unitPrice.1,unitsInStock,unitsOnOrder,reorderLevel,discontinued,categoryName,suppliers.companyName,suppliers.contactName,suppliers.contactTitle
10384,BERGS,3,1996-12-16,1997-01-13,1996-12-20,3,168.64,60,27.2,15,0,Berglunds snabbköp,Christina Berglund,Order Administrator,Leverling,Janet,Sales Representative,Camembert Pierrot,28,4,15 - 300 g rounds,34,19,0,0,0,Dairy Products,Gai pâturage,Eliane Noz,Sales Representative
10385,SPLIR,1,1996-12-17,1997-01-14,1996-12-23,2,30.96,7,24,10,0.2,Split Rail Beer & Ale,Art Braunschweiger,Sales Manager,Davolio,Nancy,Sales Representative,Uncle Bob's Organic Dried Pears,3,7,12 - 1 lb pkgs.,30,15,0,10,0,Produce,Grandma Kelly's Homestead,Regina Murphy,Sales Representative
10385,SPLIR,1,1996-12-17,1997-01-14,1996-12-23,2,30.96,60,27.2,20,0.2,Split Rail Beer & Ale,Art Braunschweiger,Sales Manager,Davolio,Nancy,Sales Representative,Camembert Pierrot,28,4,15 - 300 g rounds,34,19,0,0,0,Dairy Products,Gai pâturage,Eliane Noz,Sales Representative
10385,SPLIR,1,1996-12-17,1997-01-14,1996-12-23,2,30.96,68,10,8,0.2,Split Rail Beer & Ale,Art Braunschweiger,Sales Manager,Davolio,Nancy,Sales Representative,Scottish Longbreads,8,3,10 boxes x 8 pieces,12.5,6,10,15,0,Confections,Specialty Biscuits, Ltd.,Peter Wilson
10386,FAMIA,9,1996-12-18,1997-01-01,1996-12-25,3,13.99,24,3.6,15,0,Familia Arquibaldo,Aria Cruz,Marketing Assistant,Dodsworth,Anne,Sales Representative,Guaraná Fantástica,10,1,12 - 355 ml cans,4.5,20,0,0,1,Beverages,Refrescos Americanas LTDA,Carlos Diaz,Marketing Manager
10386,FAMIA,9,1996-12-18,1997-01-01,1996-12-25,3,13.99,34,11.2,10,0,Familia Arquibaldo,Aria Cruz,Marketing Assistant,Dodsworth,Anne,Sales Representative,Sasquatch Ale,16,1,24 - 12 oz bottles,14,111,0,15,0,Beverages,Bigfoot Breweries,Cheryl Saylor,Regional Account Rep.
10387,SANTG,1,1996-12-18,1997-01-15,1996-12-20,2,93.63,24,3.6,15,0,Santé Gourmet,Jonas Bergulfsen,Owner,Davolio,Nancy,Sales Representative,Guaraná Fantástica,10,1,12 - 355 ml cans,4.5,20,0,0,1,Beverages,Refrescos Americanas LTDA,Carlos Diaz,Marketing Manager
10387,SANTG,1,1996-12-18,1997-01-15,1996-12-20,2,93.63,28,36.4,6,0,Santé Gourmet,Jonas Bergulfsen,Owner,Davolio,Nancy,Sales Representative,Rössle Sauerkraut,12,7,25 - 825 g cans,45.6,26,0,0,1,Produce,Plutzer Lebensmittelgroßmärkte AG,Martin Bein,International Marketing Mgr.
10387,SANTG,1,1996-12-18,1997-01-15,1996-12-20,2,93.63,59,44,12,0,Santé Gourmet,Jonas Bergulfsen,Owner,Davolio,Nancy,Sales Representative,Raclette Courdavault,28,4,5 kg pkg.,55,79,0,0,0,Dairy Products,Gai pâturage,Eliane Noz,Sales Representative
10387,SANTG,1,1996-12-18,1997-01-15,1996-12-20,2,93.63,71,17.2,15,0,Santé Gourmet,Jonas Bergulfsen,Owner,Davolio,Nancy,Sales Representative,Flotemysost,15,4,10 - 500 g pkgs.,21.5,26,0,0,0,Dairy Products,Norske Meierier,Beate Vileid,Marketing Manager
10388,SEVES,2,1996-12-19,1997-01-16,1996-12-20,1,34.86,45,7.6,15,0.2,Seven Seas Imports,Hari Kumar,Sales Manager,Fuller,Andrew,"Vice President, Sales",Rogede sild,21,8,1k pkg.,9.5,5,70,15,0,Seafood,Lyngbysild,Niels Petersen,Sales Manager
10388,SEVES,2,1996-12-19,1997-01-16,1996-12-20,1,34.86,52,5.6,20,0.2,Seven Seas Imports,Hari Kumar,Sales Manager,Fuller,Andrew,"Vice President, Sales",Filo Mix,24,5,16 - 2 kg boxes,7,38,0,25,0,Grains/Cereals,G'day, Mate,Wendy Mackenzie
10388,SEVES,2,1996-12-19,1997-01-16,1996-12-20,1,34.86,53,26.2,40,0,Seven Seas Imports,Hari Kumar,Sales Manager,Fuller,Andrew,"Vice President, Sales",Perth Pasties,24,6,48 pieces,32.8,0,0,0,1,Meat/Poultry,G'day, Mate,Wendy Mackenzie
10389,BOTTM,4,1996-12-20,1997-01-17,1996-12-24,2,47.42,10,24.8,16,0,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,Peacock,Margaret,Sales Representative,Ikura,4,8,12 - 200 ml jars,31,31,0,0,0,Seafood,Tokyo Traders,Yoshi Nagase,Marketing Manager
10389,BOTTM,4,1996-12-20,1997-01-17,1996-12-24,2,47.42,55,19.2,15,0,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,Peacock,Margaret,Sales Representative,Pâté chinois,25,6,24 boxes x 2 pies,24,115,0,20,0,Meat/Poultry,Ma Maison,Jean-Guy Lauzon,Marketing Manager
10389,BOTTM,4,1996-12-20,1997-01-17,1996-12-24,2,47.42,62,39.4,20,0,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,Peacock,Margaret,Sales Representative,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,Confections,Forêts d'érables,Chantal Goulet,Accounting Manager
10389,BOTTM,4,1996-12-20,1997-01-17,1996-12-24,2,47.42,70,12,30,0,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,Peacock,Margaret,Sales Representative,Outback Lager,7,1,24 - 355 ml bottles,15,15,10,30,0,Beverages,Pavlova, Ltd.,Ian Devling
10390,ERNSH,6,1996-12-23,1997-01-20,1996-12-26,1,126.38,31,10,60,0.1,Ernst Handel,Roland Mendel,Sales Manager,Suyama,Michael,Sales Representative,Gorgonzola Telino,14,4,12 - 100 g pkgs,12.5,0,70,20,0,Dairy Products,Formaggi Fortini s.r.l.,Elio Rossi,Sales Representative
10390,ERNSH,6,1996-12-23,1997-01-20,1996-12-26,1,126.38,35,14.4,40,0.1,Ernst Handel,Roland Mendel,Sales Manager,Suyama,Michael,Sales Representative,Steeleye Stout,16,1,24 - 12 oz bottles,18,20,0,15,0,Beverages,Bigfoot Breweries,Cheryl Saylor,Regional Account Rep.
10390,ERNSH,6,1996-12-23,1997-01-20,1996-12-26,1,126.38,46,9.6,45,0,Ernst Handel,Roland Mendel,Sales Manager,Suyama,Michael,Sales Representative,Spegesild,21,8,4 - 450 g glasses,12,95,0,0,0,Seafood,Lyngbysild,Niels Petersen,Sales Manager
10390,ERNSH,6,1996-12-23,1997-01-20,1996-12-26,1,126.38,72,27.8,24,0.1,Ernst Handel,Roland Mendel,Sales Manager,Suyama,Michael,Sales Representative,Mozzarella di Giovanni,14,4,24 - 200 g pkgs.,34.8,14,0,0,0,Dairy Products,Formaggi Fortini s.r.l.,Elio Rossi,Sales Representative
10391,DRACD,3,1996-12-23,1997-01-20,1996-12-31,3,5.45,13,4.8,18,0,Drachenblut Delikatessen,Sven Ottlieb,Order Administrator,Leverling,Janet,Sales Representative,Konbu,6,8,2 kg box,6,24,0,5,0,Seafood,Mayumi's,Mayumi Ohno,Marketing Representative
10392,PICCO,2,1996-12-24,1997-01-21,1997-01-01,3,122.46,69,28.8,50,0,Piccolo und mehr,Georg Pipps,Sales Manager,Fuller,Andrew,"Vice President, Sales",Gudbrandsdalsost,15,4,10 kg pkg.,36,26,0,15,0,Dairy Products,Norske Meierier,Beate Vileid,Marketing Manager
10393,SAVEA,1,1996-12-25,1997-01-22,1997-01-03,3,126.56,2,15.2,25,0.25,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Davolio,Nancy,Sales Representative,Chang,1,1,24 - 12 oz bottles,19,17,40,25,0,Beverages,Exotic Liquids,Charlotte Cooper,Purchasing Manager
10393,SAVEA,1,1996-12-25,1997-01-22,1997-01-03,3,126.56,14,18.6,42,0.25,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Davolio,Nancy,Sales Representative,Tofu,6,7,40 - 100 g pkgs.,23.25,35,0,0,0,Produce,Mayumi's,Mayumi Ohno,Marketing Representative
10393,SAVEA,1,1996-12-25,1997-01-22,1997-01-03,3,126.56,25,11.2,7,0.25,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Davolio,Nancy,Sales Representative,NuNuCa Nuß-Nougat-Creme,11,3,20 - 450 g glasses,14,76,0,30,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager
10393,SAVEA,1,1996-12-25,1997-01-22,1997-01-03,3,126.56,26,24.9,70,0.25,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Davolio,Nancy,Sales Representative,Gumbär Gummibärchen,11,3,100 - 250 g bags,31.23,15,0,0,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager
10393,SAVEA,1,1996-12-25,1997-01-22,1997-01-03,3,126.56,31,10,32,0,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Davolio,Nancy,Sales Representative,Gorgonzola Telino,14,4,12 - 100 g pkgs,12.5,0,70,20,0,Dairy Products,Formaggi Fortini s.r.l.,Elio Rossi,Sales Representative
10394,HUNGC,1,1996-12-25,1997-01-22,1997-01-03,3,30.34,13,4.8,10,0,Hungry Coyote Import Store,Yoshi Latimer,Sales Representative,Davolio,Nancy,Sales Representative,Konbu,6,8,2 kg box,6,24,0,5,0,Seafood,Mayumi's,Mayumi Ohno,Marketing Representative
10394,HUNGC,1,1996-12-25,1997-01-22,1997-01-03,3,30.34,62,39.4,10,0,Hungry Coyote Import Store,Yoshi Latimer,Sales Representative,Davolio,Nancy,Sales Representative,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,Confections,Forêts d'érables,Chantal Goulet,Accounting Manager
10395,HILAA,6,1996-12-26,1997-01-23,1997-01-03,1,184.41,46,9.6,28,0.1,HILARION-Abastos,Carlos Hernández,Sales Representative,Suyama,Michael,Sales Representative,Spegesild,21,8,4 - 450 g glasses,12,95,0,0,0,Seafood,Lyngbysild,Niels Petersen,Sales Manager
10395,HILAA,6,1996-12-26,1997-01-23,1997-01-03,1,184.41,53,26.2,70,0.1,HILARION-Abastos,Carlos Hernández,Sales Representative,Suyama,Michael,Sales Representative,Perth Pasties,24,6,48 pieces,32.8,0,0,0,1,Meat/Poultry,G'day, Mate,Wendy Mackenzie
10395,HILAA,6,1996-12-26,1997-01-23,1997-01-03,1,184.41,69,28.8,8,0,HILARION-Abastos,Carlos Hernández,Sales Representative,Suyama,Michael,Sales Representative,Gudbrandsdalsost,15,4,10 kg pkg.,36,26,0,15,0,Dairy Products,Norske Meierier,Beate Vileid,Marketing Manager
10396,FRANK,1,1996-12-27,1997-01-10,1997-01-06,3,135.35,23,7.2,40,0,Frankenversand,Peter Franken,Marketing Manager,Davolio,Nancy,Sales Representative,Tunnbröd,9,5,12 - 250 g pkgs.,9,61,0,25,0,Grains/Cereals,PB Knäckebröd AB,Lars Peterson,Sales Agent
10396,FRANK,1,1996-12-27,1997-01-10,1997-01-06,3,135.35,71,17.2,60,0,Frankenversand,Peter Franken,Marketing Manager,Davolio,Nancy,Sales Representative,Flotemysost,15,4,10 - 500 g pkgs.,21.5,26,0,0,0,Dairy Products,Norske Meierier,Beate Vileid,Marketing Manager
10396,FRANK,1,1996-12-27,1997-01-10,1997-01-06,3,135.35,72,27.8,21,0,Frankenversand,Peter Franken,Marketing Manager,Davolio,Nancy,Sales Representative,Mozzarella di Giovanni,14,4,24 - 200 g pkgs.,34.8,14,0,0,0,Dairy Products,Formaggi Fortini s.r.l.,Elio Rossi,Sales Representative
10397,PRINI,5,1996-12-27,1997-01-24,1997-01-02,1,60.26,21,8,10,0.15,Princesa Isabel Vinhos,Isabel de Castro,Sales Representative,Buchanan,Steven,Sales Manager,Sir Rodney's Scones,8,3,24 pkgs. x 4 pieces,10,3,40,5,0,Confections,Specialty Biscuits, Ltd.,Peter Wilson
10397,PRINI,5,1996-12-27,1997-01-24,1997-01-02,1,60.26,51,42.4,18,0.15,Princesa Isabel Vinhos,Isabel de Castro,Sales Representative,Buchanan,Steven,Sales Manager,Manjimup Dried Apples,24,7,50 - 300 g pkgs.,53,20,0,10,0,Produce,G'day, Mate,Wendy Mackenzie
10398,SAVEA,2,1996-12-30,1997-01-27,1997-01-09,3,89.16,35,14.4,30,0,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Fuller,Andrew,"Vice President, Sales",Steeleye Stout,16,1,24 - 12 oz bottles,18,20,0,15,0,Beverages,Bigfoot Breweries,Cheryl Saylor,Regional Account Rep.
10398,SAVEA,2,1996-12-30,1997-01-27,1997-01-09,3,89.16,55,19.2,120,0.1,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Fuller,Andrew,"Vice President, Sales",Pâté chinois,25,6,24 boxes x 2 pies,24,115,0,20,0,Meat/Poultry,Ma Maison,Jean-Guy Lauzon,Marketing Manager
10399,VAFFE,8,1996-12-31,1997-01-14,1997-01-08,3,27.36,68,10,60,0,Vaffeljernet,Palle Ibsen,Sales Manager,Callahan,Laura,Inside Sales Coordinator,Scottish Longbreads,8,3,10 boxes x 8 pieces,12.5,6,10,15,0,Confections,Specialty Biscuits, Ltd.,Peter Wilson
10399,VAFFE,8,1996-12-31,1997-01-14,1997-01-08,3,27.36,71,17.2,30,0,Vaffeljernet,Palle Ibsen,Sales Manager,Callahan,Laura,Inside Sales Coordinator,Flotemysost,15,4,10 - 500 g pkgs.,21.5,26,0,0,0,Dairy Products,Norske Meierier,Beate Vileid,Marketing Manager
10399,VAFFE,8,1996-12-31,1997-01-14,1997-01-08,3,27.36,76,14.4,35,0,Vaffeljernet,Palle Ibsen,Sales Manager,Callahan,Laura,Inside Sales Coordinator,Lakkalikööri,23,1,500 ml,18,57,0,20,0,Beverages,Karkki Oy,Anne Heikkonen,Product Manager
10399,VAFFE,8,1996-12-31,1997-01-14,1997-01-08,3,27.36,77,10.4,14,0,Vaffeljernet,Palle Ibsen,Sales Manager,Callahan,Laura,Inside Sales Coordinator,Original Frankfurter grüne Soße,12,2,12 boxes,13,32,0,15,0,Condiments,Plutzer Lebensmittelgroßmärkte AG,Martin Bein,International Marketing Mgr.
10400,EASTC,1,1997-01-01,1997-01-29,1997-01-16,3,83.93,29,99,21,0,Eastern Connection,Ann Devon,Sales Agent,Davolio,Nancy,Sales Representative,Thüringer Rostbratwurst,12,6,50 bags x 30 sausgs.,123.79,0,0,0,1,Meat/Poultry,Plutzer Lebensmittelgroßmärkte AG,Martin Bein,International Marketing Mgr.
10400,EASTC,1,1997-01-01,1997-01-29,1997-01-16,3,83.93,35,14.4,35,0,Eastern Connection,Ann Devon,Sales Agent,Davolio,Nancy,Sales Representative,Steeleye Stout,16,1,24 - 12 oz bottles,18,20,0,15,0,Beverages,Bigfoot Breweries,Cheryl Saylor,Regional Account Rep.
10400,EASTC,1,1997-01-01,1997-01-29,1997-01-16,3,83.93,49,16,30,0,Eastern Connection,Ann Devon,Sales Agent,Davolio,Nancy,Sales Representative,Maxilaku,23,3,24 - 50 g pkgs.,20,10,60,15,0,Confections,Karkki Oy,Anne Heikkonen,Product Manager
10401,RATTC,1,1997-01-01,1997-01-29,1997-01-10,1,12.51,30,20.7,18,0,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Davolio,Nancy,Sales Representative,Nord-Ost Matjeshering,13,8,10 - 200 g glasses,25.89,10,0,15,0,Seafood,Nord-Ost-Fisch Handelsgesellschaft mbH,Sven Petersen,Coordinator Foreign Markets
10401,RATTC,1,1997-01-01,1997-01-29,1997-01-10,1,12.51,56,30.4,70,0,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Davolio,Nancy,Sales Representative,Gnocchi di nonna Alice,26,5,24 - 250 g pkgs.,38,21,10,30,0,Grains/Cereals,Pasta Buttini s.r.l.,Giovanni Giudici,Order Administrator
10401,RATTC,1,1997-01-01,1997-01-29,1997-01-10,1,12.51,65,16.8,20,0,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Davolio,Nancy,Sales Representative,Louisiana Fiery Hot Pepper Sauce,2,2,32 - 8 oz bottles,21.05,76,0,0,0,Condiments,New Orleans Cajun Delights,Shelley Burke,Order Administrator
10401,RATTC,1,1997-01-01,1997-01-29,1997-01-10,1,12.51,71,17.2,60,0,Rattlesnake Canyon Grocery,Paula Wilson,Assistant Sales Representative,Davolio,Nancy,Sales Representative,Flotemysost,15,4,10 - 500 g pkgs.,21.5,26,0,0,0,Dairy Products,Norske Meierier,Beate Vileid,Marketing Manager
10402,ERNSH,8,1997-01-02,1997-02-13,1997-01-10,2,67.88,23,7.2,60,0,Ernst Handel,Roland Mendel,Sales Manager,Callahan,Laura,Inside Sales Coordinator,Tunnbröd,9,5,12 - 250 g pkgs.,9,61,0,25,0,Grains/Cereals,PB Knäckebröd AB,Lars Peterson,Sales Agent
10402,ERNSH,8,1997-01-02,1997-02-13,1997-01-10,2,67.88,63,35.1,65,0,Ernst Handel,Roland Mendel,Sales Manager,Callahan,Laura,Inside Sales Coordinator,Vegie-spread,7,2,15 - 625 g jars,43.9,24,0,5,0,Condiments,Pavlova, Ltd.,Ian Devling
10403,ERNSH,4,1997-01-03,1997-01-31,1997-01-09,3,73.79,16,13.9,21,0.15,Ernst Handel,Roland Mendel,Sales Manager,Peacock,Margaret,Sales Representative,Pavlova,7,3,32 - 500 g boxes,17.45,29,0,10,0,Confections,Pavlova, Ltd.,Ian Devling
10403,ERNSH,4,1997-01-03,1997-01-31,1997-01-09,3,73.79,48,10.2,70,0.15,Ernst Handel,Roland Mendel,Sales Manager,Peacock,Margaret,Sales Representative,Chocolade,22,3,10 pkgs.,12.75,15,70,25,0,Confections,Zaanse Snoepfabriek,Dirk Luchte,Accounting Manager
10404,MAGAA,2,1997-01-03,1997-01-31,1997-01-08,1,155.97,26,24.9,30,0.05,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,Fuller,Andrew,"Vice President, Sales",Gumbär Gummibärchen,11,3,100 - 250 g bags,31.23,15,0,0,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager
10404,MAGAA,2,1997-01-03,1997-01-31,1997-01-08,1,155.97,42,11.2,40,0.05,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,Fuller,Andrew,"Vice President, Sales",Singaporean Hokkien Fried Mee,20,5,32 - 1 kg pkgs.,14,26,0,0,1,Grains/Cereals,Leka Trading,Chandra Leka,Owner
10404,MAGAA,2,1997-01-03,1997-01-31,1997-01-08,1,155.97,49,16,30,0.05,Magazzini Alimentari Riuniti,Giovanni Rovelli,Marketing Manager,Fuller,Andrew,"Vice President, Sales",Maxilaku,23,3,24 - 50 g pkgs.,20,10,60,15,0,Confections,Karkki Oy,Anne Heikkonen,Product Manager
10405,LINOD,1,1997-01-06,1997-02-03,1997-01-22,1,34.82,3,8,50,0,LINO-Delicateses,Felipe Izquierdo,Owner,Davolio,Nancy,Sales Representative,Aniseed Syrup,1,2,12 - 550 ml bottles,10,13,70,25,0,Condiments,Exotic Liquids,Charlotte Cooper,Purchasing Manager
10406,QUEEN,7,1997-01-07,1997-02-18,1997-01-13,1,108.04,1,14.4,10,0,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,King,Robert,Sales Representative,Chai,1,1,10 boxes x 20 bags,18,39,0,10,0,Beverages,Exotic Liquids,Charlotte Cooper,Purchasing Manager
10406,QUEEN,7,1997-01-07,1997-02-18,1997-01-13,1,108.04,21,8,30,0.1,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,King,Robert,Sales Representative,Sir Rodney's Scones,8,3,24 pkgs. x 4 pieces,10,3,40,5,0,Confections,Specialty Biscuits, Ltd.,Peter Wilson
10406,QUEEN,7,1997-01-07,1997-02-18,1997-01-13,1,108.04,28,36.4,42,0.1,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,King,Robert,Sales Representative,Rössle Sauerkraut,12,7,25 - 825 g cans,45.6,26,0,0,1,Produce,Plutzer Lebensmittelgroßmärkte AG,Martin Bein,International Marketing Mgr.
10406,QUEEN,7,1997-01-07,1997-02-18,1997-01-13,1,108.04,36,15.2,5,0.1,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,King,Robert,Sales Representative,Inlagd Sill,17,8,24 - 250 g  jars,19,112,0,20,0,Seafood,Svensk Sjöföda AB,Michael Björn,Sales Representative
10406,QUEEN,7,1997-01-07,1997-02-18,1997-01-13,1,108.04,40,14.7,2,0.1,Queen Cozinha,Lúcia Carvalho,Marketing Assistant,King,Robert,Sales Representative,Boston Crab Meat,19,8,24 - 4 oz tins,18.4,123,0,30,0,Seafood,New England Seafood Cannery,Robb Merchant,Wholesale Account Agent
10407,OTTIK,2,1997-01-07,1997-02-04,1997-01-30,2,91.48,11,16.8,30,0,Ottilies Käseladen,Henriette Pfalzheim,Owner,Fuller,Andrew,"Vice President, Sales",Queso Cabrales,5,4,1 kg pkg.,21,22,30,30,0,Dairy Products,Cooperativa de Quesos 'Las Cabras',Antonio del Valle Saavedra,Export Administrator
10407,OTTIK,2,1997-01-07,1997-02-04,1997-01-30,2,91.48,69,28.8,15,0,Ottilies Käseladen,Henriette Pfalzheim,Owner,Fuller,Andrew,"Vice President, Sales",Gudbrandsdalsost,15,4,10 kg pkg.,36,26,0,15,0,Dairy Products,Norske Meierier,Beate Vileid,Marketing Manager
10407,OTTIK,2,1997-01-07,1997-02-04,1997-01-30,2,91.48,71,17.2,15,0,Ottilies Käseladen,Henriette Pfalzheim,Owner,Fuller,Andrew,"Vice President, Sales",Flotemysost,15,4,10 - 500 g pkgs.,21.5,26,0,0,0,Dairy Products,Norske Meierier,Beate Vileid,Marketing Manager
10408,FOLIG,8,1997-01-08,1997-02-05,1997-01-14,1,11.26,37,20.8,10,0,Folies gourmandes,Martine Rancé,Assistant Sales Agent,Callahan,Laura,Inside Sales Coordinator,Gravad lax,17,8,12 - 500 g pkgs.,26,11,50,25,0,Seafood,Svensk Sjöföda AB,Michael Björn,Sales Representative
10408,FOLIG,8,1997-01-08,1997-02-05,1997-01-14,1,11.26,54,5.9,6,0,Folies gourmandes,Martine Rancé,Assistant Sales Agent,Callahan,Laura,Inside Sales Coordinator,Tourtière,25,6,16 pies,7.45,21,0,10,0,Meat/Poultry,Ma Maison,Jean-Guy Lauzon,Marketing Manager
10408,FOLIG,8,1997-01-08,1997-02-05,1997-01-14,1,11.26,62,39.4,35,0,Folies gourmandes,Martine Rancé,Assistant Sales Agent,Callahan,Laura,Inside Sales Coordinator,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,Confections,Forêts d'érables,Chantal Goulet,Accounting Manager
10409,OCEAN,3,1997-01-09,1997-02-06,1997-01-14,1,29.83,14,18.6,12,0,Océano Atlántico Ltda.,Yvonne Moncada,Sales Agent,Leverling,Janet,Sales Representative,Tofu,6,7,40 - 100 g pkgs.,23.25,35,0,0,0,Produce,Mayumi's,Mayumi Ohno,Marketing Representative
10409,OCEAN,3,1997-01-09,1997-02-06,1997-01-14,1,29.83,21,8,12,0,Océano Atlántico Ltda.,Yvonne Moncada,Sales Agent,Leverling,Janet,Sales Representative,Sir Rodney's Scones,8,3,24 pkgs. x 4 pieces,10,3,40,5,0,Confections,Specialty Biscuits, Ltd.,Peter Wilson
10410,BOTTM,3,1997-01-10,1997-02-07,1997-01-15,3,2.4,33,2,49,0,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,Leverling,Janet,Sales Representative,Geitost,15,4,500 g,2.5,112,0,20,0,Dairy Products,Norske Meierier,Beate Vileid,Marketing Manager
10410,BOTTM,3,1997-01-10,1997-02-07,1997-01-15,3,2.4,59,44,16,0,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,Leverling,Janet,Sales Representative,Raclette Courdavault,28,4,5 kg pkg.,55,79,0,0,0,Dairy Products,Gai pâturage,Eliane Noz,Sales Representative
10411,BOTTM,9,1997-01-10,1997-02-07,1997-01-21,3,23.65,41,7.7,25,0.2,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,Dodsworth,Anne,Sales Representative,Jack's New England Clam Chowder,19,8,12 - 12 oz cans,9.65,85,0,10,0,Seafood,New England Seafood Cannery,Robb Merchant,Wholesale Account Agent
10411,BOTTM,9,1997-01-10,1997-02-07,1997-01-21,3,23.65,44,15.5,40,0.2,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,Dodsworth,Anne,Sales Representative,Gula Malacca,20,2,20 - 2 kg bags,19.45,27,0,15,0,Condiments,Leka Trading,Chandra Leka,Owner
10411,BOTTM,9,1997-01-10,1997-02-07,1997-01-21,3,23.65,59,44,9,0.2,Bottom-Dollar Markets,Elizabeth Lincoln,Accounting Manager,Dodsworth,Anne,Sales Representative,Raclette Courdavault,28,4,5 kg pkg.,55,79,0,0,0,Dairy Products,Gai pâturage,Eliane Noz,Sales Representative
10412,WARTH,8,1997-01-13,1997-02-10,1997-01-15,2,3.77,14,18.6,20,0.1,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,Callahan,Laura,Inside Sales Coordinator,Tofu,6,7,40 - 100 g pkgs.,23.25,35,0,0,0,Produce,Mayumi's,Mayumi Ohno,Marketing Representative
10413,LAMAI,3,1997-01-14,1997-02-11,1997-01-16,2,95.66,1,14.4,24,0,La maison d'Asie,Annette Roulet,Sales Manager,Leverling,Janet,Sales Representative,Chai,1,1,10 boxes x 20 bags,18,39,0,10,0,Beverages,Exotic Liquids,Charlotte Cooper,Purchasing Manager
10413,LAMAI,3,1997-01-14,1997-02-11,1997-01-16,2,95.66,62,39.4,40,0,La maison d'Asie,Annette Roulet,Sales Manager,Leverling,Janet,Sales Representative,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,Confections,Forêts d'érables,Chantal Goulet,Accounting Manager
10413,LAMAI,3,1997-01-14,1997-02-11,1997-01-16,2,95.66,76,14.4,14,0,La maison d'Asie,Annette Roulet,Sales Manager,Leverling,Janet,Sales Representative,Lakkalikööri,23,1,500 ml,18,57,0,20,0,Beverages,Karkki Oy,Anne Heikkonen,Product Manager
10414,FAMIA,2,1997-01-14,1997-02-11,1997-01-17,3,21.48,19,7.3,18,0.05,Familia Arquibaldo,Aria Cruz,Marketing Assistant,Fuller,Andrew,"Vice President, Sales",Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,Confections,Specialty Biscuits, Ltd.,Peter Wilson
10414,FAMIA,2,1997-01-14,1997-02-11,1997-01-17,3,21.48,33,2,50,0,Familia Arquibaldo,Aria Cruz,Marketing Assistant,Fuller,Andrew,"Vice President, Sales",Geitost,15,4,500 g,2.5,112,0,20,0,Dairy Products,Norske Meierier,Beate Vileid,Marketing Manager
